topic,keyword,importance
1,training,0.026236732
1,mental,0.02087422
1,skill,0.020581128
1,individual,0.019242615
1,classroom,0.01850524
1,clinician,0.018461794
1,care,0.018314654
1,development,0.018111806
1,module,0.016941926
1,evaluate,0.016593263
1,need,0.014751055
1,propose,0.014209988
1,teacher,0.013406207
1,tgnc,0.0130861895
1,team,0.01308584
1,create,0.011971394
1,group,0.0112322215
1,diverse,0.010820295
1,plan,0.010473507
1,organization,0.0098321745
1,provide,0.009830997
1,design,0.00948039
1,experience,0.009459547
1,program,0.009413408
1,evidence,0.0089003295
1,clinical,0.008336601
1,work,0.008056003
1,student,0.008022131
1,meet,0.007970379
1,conversation,0.0076558967
2,woman,0.045251764
2,child,0.025791274
2,postpartum,0.021123493
2,adolescent,0.02090631
2,likely,0.017384699
2,chws,0.01698736
2,outreach,0.016771447
2,worker,0.01624653
2,oral,0.015345642
2,tooth_decay,0.015097566
2,conduct,0.014018203
2,randomize,0.013865298
2,receive,0.013693468
2,experience,0.012223624
2,address,0.01191623
2,care,0.0115073025
2,prototype,0.010242376
2,income,0.01024226
2,live,0.009550488
2,as,0.0091948435
2,need,0.009155281
2,preventive,0.009146345
2,consequence,0.008788103
2,population,0.008348574
2,information,0.008346768
2,low,0.008264507
2,black,0.008127851
2,change,0.00794521
2,market,0.0079059135
2,period,0.0077637327
3,care,0.014421271
3,child,0.0130319055
3,project,0.012710858
3,language,0.012466482
3,healthcare,0.011130161
3,tool,0.010669151
3,use,0.01043709
3,service,0.010144689
3,health,0.008577131
3,substance,0.008444614
3,screening,0.008275559
3,study,0.007954797
3,physical,0.007948552
3,medical,0.007758101
3,outdoor,0.007570567
3,school,0.0074577588
3,machine,0.007283907
3,primary,0.0069906
3,community,0.00695775
3,validate,0.0068249367
3,conduct,0.006800994
3,large,0.0066223294
3,commercial,0.0065869903
3,testing,0.0065145413
3,lead,0.006509013
3,deployment,0.0061747953
3,professional,0.0060829204
3,evidence,0.006035095
3,validation,0.0059130937
3,standard,0.005854733
4,biomarker,0.049407147
4,man,0.047757793
4,white_man,0.025287034
4,study,0.024193501
4,black_man,0.019924302
4,level,0.019368982
4,cap,0.019368961
4,sample,0.01936885
4,large,0.015467356
4,measurement,0.01523901
4,determine,0.0147552425
4,diagnosis,0.01472093
4,cancer,0.014662846
4,prostate,0.014544876
4,treatment,0.0145448
4,concurrent,0.0108131
4,early,0.010682222
4,mortality,0.0104519315
4,small,0.010323973
4,follow,0.010268772
4,common,0.010166285
4,carry,0.010156034
4,black,0.009933326
4,significant,0.0098558795
4,proposal,0.009757319
4,racially_diverse,0.0097208945
4,alone,0.009720856
4,preliminary,0.009720804
4,decision_making,0.009720793
4,prospective,0.009720771
5,parent,0.073596776
5,child,0.060471155
5,family,0.03115601
5,sibling,0.031152338
5,program,0.029190354
5,disability,0.027647674
5,age,0.020411586
5,efficacy,0.01901758
5,test,0.018864458
5,caregiver,0.017776458
5,self,0.015246807
5,pilot,0.013764421
5,learn,0.013632407
5,concern,0.013042166
5,routine,0.011579311
5,connection,0.011545143
5,talk,0.011348864
5,behavioral,0.011228527
5,emotional,0.010280571
5,good,0.010123812
5,lifespan,0.01011936
5,module,0.009951198
5,positive,0.0095692
5,sible,0.009268095
5,involvement,0.009224141
5,language,0.009158622
5,help,0.00906793
5,complete,0.009050733
5,engagement,0.008814801
5,show,0.008591533
6,human,0.028244447
6,risk,0.019890627
6,game,0.017282918
6,kidney,0.01679717
6,donor,0.014937679
6,hispanic,0.013460188
6,core,0.012165311
6,relate,0.011809331
