topic,keyword,importance
1,platform,0.051596615
1,person,0.023599355
1,research,0.019775696
1,system,0.015842699
1,partner,0.015548983
1,home,0.014706712
1,design,0.014353412
1,propose,0.012884514
1,health,0.011830147
1,facilitate,0.011764278
1,population,0.011563459
1,live,0.011501098
1,software,0.0094920555
1,community,0.009480888
1,personalized,0.009207189
1,unique,0.008945155
1,exist,0.0088697085
1,capability,0.008677388
1,as,0.008378336
1,behavior,0.008084865
1,staff,0.007851097
1,customize,0.007792978
1,challenge,0.0077783796
1,help,0.0077156937
1,end,0.0076511344
1,hardware,0.0075398115
1,show,0.0074770777
1,mobile,0.0074663726
1,feedback,0.007411463
1,relationship,0.0073737125
2,tool,0.044949505
2,planning,0.025882877
2,dementia,0.021613685
2,caregiver,0.018370796
2,standardized,0.018064557
2,effective,0.016647851
2,care,0.016186245
2,prototype,0.014386201
2,education,0.014328788
2,group,0.014320942
2,population,0.014087068
2,program,0.013962744
2,community,0.012033381
2,material,0.011660547
2,provider,0.011339835
2,professional,0.01107472
2,product,0.010630074
2,other,0.010591108
2,volunteer,0.01037509
2,computerized,0.010295802
2,member,0.0102658495
2,database,0.009822031
2,score,0.009660433
2,access,0.009617743
2,face,0.009461121
2,lack,0.009414611
2,web,0.009293337
2,accessible,0.008973783
2,organization,0.008910651
2,online,0.008422876
3,pressure,0.06353597
3,antagonist,0.051721208
3,driver,0.050794236
3,white_matter,0.036350965
3,board,0.018425778
3,subject,0.013941579
3,examine,0.013804297
3,hypothesis,0.012639507
3,endothelial,0.011703667
3,endothelial_dysfunction,0.0109937275
3,namely,0.010285353
3,axon,0.009443229
3,potency_selectivity,0.0094372425
3,pro_inflammatory,0.008955195
3,lead,0.00808053
3,function,0.007840511
3,poorly,0.0057047773
3,metabolic,0.0051072217
3,test,0.004563891
3,intravenously_administer,0.0045173713
3,dose_escalation,0.0044413423
3,precede,0.0035258045
3,safety,0.0035000509
3,circulate_epc,0.0034046548
3,orphan,0.0033824174
3,enough,0.0032657948
3,fast,0.003145093
3,exciting,0.0030562703
3,marker,0.0029353325
3,glucose,0.0026724795
4,ad,0.059980735
4,model,0.036990386
4,drug,0.03319586
4,target,0.02493634
4,treatment,0.020311043
4,brain,0.018536825
4,therapeutic,0.017479133
4,mouse,0.017064579
4,compound,0.016896171
4,human,0.013518287
4,disease,0.012598417
4,vivo,0.0122935735
4,lead,0.011985347
4,candidate,0.010562673
4,cell,0.01012387
4,efficacy,0.010073176
4,protein,0.009708424
4,molecule,0.0096298065
4,activity,0.008794347
4,neuronal,0.008669165
4,novel,0.008065921
4,preclinical,0.007944435
4,tau,0.007611702
4,pathology,0.0070256116
4,toxicity,0.006766181
4,animal,0.0060701584
4,neuroinflammation,0.006047979
4,cellular,0.005866166
4,induce,0.0058359667
4,bind,0.0057192673
5,ad,0.061995585
5,early,0.029388197
5,disease,0.02606192
5,patient,0.018408164
5,clinical,0.018387267
5,imaging,0.016821442
5,brain,0.015995443
5,stage,0.01113599
5,image,0.011106545
5,diagnosis,0.010507884
5,biomarker,0.009901722
5,identify,0.009406811
5,detect,0.008760498
5,screening,0.008231854
5,marker,0.007955407
5,diagnostic,0.0077143176
5,progression,0.0073976098
5,analysis,0.0070110494
5,subject,0.006452638
5,method,0.006181915
5,change,0.006164305
5,technology,0.0060102073
5,treatment,0.005878702
5,however,0.005362578
5,tissue,0.00535072
5,most,0.0051055336
5,cause,0.0049890233
5,detection,0.004945661
5,such,0.0049441447
5,syndrome,0.0046852455
6,cell,0.07956624
6,genetic,0.025771858
6,mouse,0.02573054
6,immune,0.02232434
6,derive,0.021341737
6,human,0.020405509
6,function,0.01995859
6,neuron,0.019784097
6,restore,0.018665604
6,network,0.01667142
6,culture,0.016249249
6,aged,0.015631208
6,resistance,0.0145044215
6,animal,0.0136981215
6,ad,0.013452686
6,foot,0.012535155
6,stem,0.010643996
6,mitochondrial,0.009982837
6,spatial,0.009350502
6,induce,0.009026491
6,pre,0.008959839
6,elderly,0.0087382505
6,dose,0.008562909
6,loss,0.008306948
6,synapse,0.008232602
6,synapse_loss,0.0081871
6,robust,0.007985963
6,series,0.0077498634
6,learning_memory,0.007462188
6,potent,0.0071346555
7,caregiver,0.1962301
7,care,0.1509815
7,support,0.07127579
7,need,0.025391184
7,caregive,0.024490038
7,family,0.020577837
7,stress,0.018943949
7,burden,0.017479558
7,senescence,0.015330928
7,people,0.014940325
7,pay,0.01203268
7,reduce,0.0116705755
7,strain,0.009846121
7,manage,0.009699429
7,self,0.009403167
7,professional,0.00934575
7,complex,0.008979336
7,solution,0.007611488
7,enhance,0.0075568417
7,application,0.0062158615
7,almost,0.0061357613
7,information,0.005832144
7,emotional,0.0057194196
7,tailor,0.005039375
7,unpaid,0.00482824
7,want,0.0047218753
7,start,0.004558839
7,then,0.004424182
7,result,0.004416036
7,personalize,0.004393617
8,chronic,0.023651848
8,therapeutic,0.021766918
8,therapy,0.021254571
8,growth,0.020603757
8,tauopathie,0.01865526
8,healing,0.01768741
8,low,0.01655597
8,significant,0.016232701
8,suppression,0.015428588
8,woman,0.015149456
8,treat,0.014795678
8,characteristic,0.014740271
8,statistical,0.013209768
8,hormonal,0.012713841
8,cancer,0.012657914
8,atrophy,0.012234466
8,such,0.011983893
8,hormone,0.011431818
8,fragment,0.0113912895
8,record,0.011265789
8,severe,0.011092668
8,tissue,0.01077433
8,stroke,0.010612451
8,power,0.010553321
8,recurrence,0.010053922
8,alternative,0.010051809
8,wound,0.0093389
8,dosing,0.00920723
8,site,0.009012767
8,breast,0.008942334
9,balance,0.07048866
9,co,0.061549634
9,instrument,0.050290573
9,particular,0.035570838
9,movement,0.03168378
9,poor,0.01886105
9,neurological,0.018560793
9,contribution,0.016607733
9,setting,0.015738742
9,formative,0.013501538
9,adopt,0.0117198825
9,questionnaire,0.011683772
9,fall,0.011556818
9,provider,0.0098905945
9,standard,0.009732233
9,respiratory,0.009059585
9,inability,0.00901609
9,decline,0.008958579
9,assistant,0.008739832
9,location,0.00861692
9,clinical,0.007967531
9,easy,0.007962207
9,quantitative,0.007703518
9,draw,0.007580809
9,stimulus,0.007216049
9,care,0.006951365
9,assessment,0.006877557
9,postural,0.006849553
9,fraction,0.0058504133
9,bench,0.0058427295
10,dementia,0.16675903
10,individual,0.07211749
10,memory,0.051377527
10,people,0.019902231
10,product,0.019626953
10,olfactory,0.017059188
10,natural,0.01659173
10,ad,0.01628183
10,year,0.015556954
10,other,0.015264975
10,region,0.014014036
10,live,0.013422298
10,life,0.012294098
10,together,0.0117131155
10,mood,0.011383381
10,mild,0.011058399
10,short_term,0.011008318
10,estimate,0.00965327
10,exist,0.009555519
10,loss,0.009258715
10,stimulation,0.009093086
10,case,0.008837381
10,goal,0.008725786
10,symptom,0.008601653
10,innovative,0.008425953
10,progressive,0.007898347
10,cognitive_decline,0.007819767
10,alone,0.007795163
10,state_art,0.0074261744
10,conversational,0.0070183245
11,bone,0.08662626
11,music,0.0666986
11,degradation,0.042729754
11,osteoporosis,0.03758705
11,protein,0.02738831
11,repair,0.025533035
11,woman,0.02512852
11,man,0.024526184
11,stand,0.018776014
11,signaling,0.015206448
11,specialist,0.012846755
11,regulation,0.012643052
