topic,keyword,importance
1,contrast,0.029169453
1,image,0.021586224
1,enhance,0.020610085
1,system,0.019171063
1,endoscope,0.019129772
1,dose,0.017449955
1,patient,0.014212971
1,report,0.012139293
1,study,0.01150538
1,aim,0.011266682
1,method,0.01094302
1,full,0.010144351
1,gbca,0.009817599
1,risk,0.00818633
1,objective,0.007927873
1,surgeon,0.0077407015
1,recent,0.0073437574
1,effort,0.007097079
1,low,0.0067169624
1,arm,0.0067130523
1,safety,0.0064563164
1,cancer,0.0064291754
1,flexible,0.0064076134
1,tumor,0.0063478295
1,remove,0.005748065
1,normal,0.0056992443
1,surgical,0.0056848316
1,exam,0.00563819
1,usage,0.0056284103
1,fibrin,0.0056205033
2,image,0.030089857
2,cell,0.029898372
2,pathology,0.021013621
2,clinical,0.018326377
2,medical,0.013491369
2,provide,0.011859562
2,pathologist,0.010273859
2,tool,0.009863262
2,patient,0.009816008
2,product,0.00912825
2,deep_learning,0.008662986
2,model,0.008542173
2,data,0.008059192
2,scale,0.0072079003
2,therapy,0.0067939037
2,first,0.00589189
2,regard,0.0055162604
2,scalable,0.0054370007
2,tumor,0.005315731
2,safety,0.0052832975
2,number,0.0052280715
2,level,0.0050709452
2,cancer,0.0050463597
2,batch,0.0049655545
2,directly,0.0049582208
2,architecture,0.0048035732
2,memory,0.004786154
2,comprehensive,0.0047747516
2,case,0.0046736915
2,lead,0.004666455
3,system,0.04032851
3,feedback,0.019538077
3,patient,0.019188944
3,performance,0.018995235
3,target,0.017034017
3,optical,0.016470516
3,project,0.013704014
3,therapist,0.013433131
3,tissue,0.012312862
3,guide,0.010978638
3,rehabilitation,0.009953779
3,determine,0.0082844775
3,ability,0.008270324
3,module,0.00821443
3,provide,0.008114091
3,integrate,0.0077923317
3,spectral,0.007644351
3,tool,0.0074314857
3,lack,0.006996703
3,session,0.0068139127
3,group,0.0063695856
3,property,0.0062982133
3,new,0.0061561684
3,empower,0.006091018
3,image,0.0059258696
3,hand,0.0059081214
3,factor,0.0058583156
3,industry,0.005785407
3,surgical,0.0056643886
3,help,0.0056316205
4,cell,0.030206844
4,assay,0.025925152
4,specific,0.023537746
4,antibody,0.021947032
4,protein,0.017220413
4,highly,0.015176128
4,compact,0.014517874
4,establish,0.014422767
4,culture,0.013753974
4,disease,0.011763025
4,product,0.011577789
4,test,0.009448328
4,vary,0.009341982
4,site,0.0090195965
4,immunoassay,0.00878498
4,pabbds,0.007878586
4,efficacy,0.007167125
4,superior,0.0070455964
4,serology,0.007033856
4,step,0.0068620816
4,conjugation,0.0065231356
4,label,0.006503674
4,robust,0.0062354174
4,msc,0.0061650053
4,antigen,0.006161933
4,produce,0.0059983274
4,specifically,0.005908455
4,expand,0.0058619794
4,homogeneous,0.0056494093
4,meet,0.005323298
5,sample,0.025417665
5,disease,0.019108728
5,such,0.017732754
5,patient,0.015522404
5,cell,0.014351734
5,analysis,0.013649975
5,blood,0.010524654
5,study,0.009934964
5,customer,0.0098771285
5,sequence,0.009639729
5,case,0.009545173
5,slide,0.00953111
5,take,0.009488575
5,genetic,0.0092812795
5,therapeutic,0.00922741
5,quantify,0.008830394
5,rate,0.0087774405
5,target,0.008452066
5,medicine,0.008300803
5,saliva,0.008197315
5,outbreak,0.008196846
5,detect,0.008192939
5,identify,0.008034914
5,rapid,0.007992317
5,selection,0.0076728933
5,pathogen,0.007670255
5,infectious,0.007353011
5,virus,0.0072608604
5,detection,0.007187756
5,transmission,0.006994598
6,sensor,0.03373702
6,ray,0.024036963
6,conversion,0.017737601
6,imaging,0.015296732
6,direct,0.014247069
6,base,0.013552103
6,hand,0.013434453
6,semiconductor,0.012063117
6,high,0.0120599875
6,electronic,0.011318535
6,signal,0.010916566
6,fpxi,0.010698349
6,energy,0.010483126
6,delay,0.010329449
6,patient,0.010243751
6,increase,0.009774338
6,application,0.009521169
6,image,0.009118882
6,module,0.009038697
6,phase,0.008993803
6,morbidity_mortality,0.008980014
6,digital,0.008547276
6,effort,0.008100063
6,sensitivity,0.008096866
6,prognosis,0.007994917
6,charge,0.0073104165
6,obtain,0.0068968902
6,program,0.006856112
6,focus,0.006651512
6,sensing,0.0066495375
7,grating,0.03881048
7,ray,0.034795906
7,period,0.023147184
7,imaging,0.021606153
7,phase,0.015605807
7,area,0.01367378
7,kev,0.013027504
7,cancer,0.013025905
7,central,0.011492252
7,submicron,0.010449171
7,process,0.010448931
7,application,0.01043185
7,absorption,0.008913638
7,large,0.00840221
7,limit,0.008075483
7,breast,0.007870825
7,interferometer,0.007870759
7,sensitivity,0.007870122
7,fabrication,0.007867783
7,level,0.007864702
7,interferometric,0.007857909
7,nm,0.007841945
7,shift,0.007840188
7,deep,0.007832489
7,fabricate,0.0069309296
7,contrast,0.0054334016
7,energy,0.0052931695
7,promising,0.005292917
7,reduction,0.00529241
7,grate,0.0052922945
8,light,0.022598675
8,performance,0.020501291
8,device,0.014621423
8,laser,0.014320736
8,method,0.013591095
8,pixel,0.012327655
8,molecule,0.012152911
8,gain,0.0116849635
8,ray,0.01091057
8,solid,0.009879574
8,material,0.009772374
8,quality,0.009368829
8,ctc,0.0093426835
8,cell,0.009129707
8,microfluidic,0.009036735
8,medium,0.008476558
8,scintillator,0.008355772
8,size,0.008310114
8,label,0.0082221525
8,high,0.008160283
8,number,0.007906066
8,process,0.007816249
8,dye,0.007645152
8,recently,0.0076447814
8,yield,0.0074020987
8,generate,0.0073642414
8,unfortunately,0.007361241
8,easily,0.007291437
8,spatial_resolution,0.007105683
8,availability,0.0071003684
9,training,0.019586252
9,instrument,0.019040184
9,procedure,0.017215108
9,deep,0.011646893
9,pathology,0.011151784
9,novel,0.01114451
9,optical,0.010650345
9,imaging,0.010511115
9,platform,0.010337251
9,study,0.009929858
9,point,0.009059451
9,provide,0.009041407
9,cell,0.008433091
9,soft,0.008132532
9,localization,0.008116752
9,commercial,0.007888865
9,microscopy,0.0076235076
9,also,0.007514434
9,force,0.007510035
9,skill,0.007299747
9,tumor,0.0072786584
9,problem,0.007141542
9,testing,0.006886472
9,include,0.0067979647
9,limit,0.006778215
9,advance,0.0065797316
9,design,0.0065254746
9,technique,0.006479104
9,automate,0.006339509
9,real,0.006150443
10,nerve,0.05785845
10,injury,0.028267816
10,surgical,0.028065786
10,damage,0.025465794
10,surgery,0.0241688
10,chronic,0.02404163
10,pain,0.023941759
10,iatrogenic_nerve,0.022294153
10,post,0.013782353
10,procedure,0.012689955
10,healthcare,0.012610289
10,spinal,0.011163972
10,accessory,0.011163833
10,life,0.009013722
10,common,0.008998203
10,loss,0.008886643
10,thyroidectomy,0.008341978
10,lesion,0.0080937985
10,respectively,0.00808293
10,significant,0.0076347725
10,even,0.007593941
10,primary,0.0075549637
10,risk,0.0075137634
10,source,0.007492899
10,grow,0.007453859
10,intraoperative,0.007453819
10,litigation,0.0074538034
10,medicolegal,0.0074537043
10,financial,0.007453689
10,annually,0.007436006
11,imaging,0.025939986
11,image,0.016103799
11,source,0.014756439
11,care,0.011269556
11,assessment,0.010709341
11,technology,0.010539942
11,device,0.010253387
11,datum,0.010111761
11,functional,0.0083020115
11,automate,0.0082933875
11,enable,0.008209952
11,individual,0.0075214067
11,test,0.00735423
11,monitor,0.0067967237
11,software,0.0062179537
11,prototype,0.0060791406
11,support,0.0059484364
11,measurement,0.005795376
11,mobility,0.0054935296
11,include,0.0054861805
11,feature,0.0054233633
11,increase,0.005416993
11,provide,0.005399944
11,health,0.005270685
11,aim,0.005238049
11,methodology,0.005010786
11,clinical,0.0049656783
11,human,0.0048085093
11,radiotracer,0.004800426
11,resolution,0.0047994605
12,cardiac,0.026358237
12,age,0.025770513
12,volume,0.025235178
12,stiffness,0.021362994
12,patient,0.021069592
12,surgery,0.021017445
12,proper,0.0204313
12,risk,0.015409143
12,staff,0.012485471
12,hospital,0.011219883
12,measure,0.011169144
12,state,0.010146618
12,population,0.009793102
12,treatment,0.00978518
12,increase,0.009633563
12,course,0.009046128
12,status,0.008978845
12,heart,0.008963554
12,diagnosis,0.00880104
12,recovery,0.008569332
12,compliance,0.00833613
12,unexplained_hypotension,0.008336128
12,situation,0.008336118
12,hypotensive,0.0083361035
12,measurement,0.007306235
12,continuously,0.0072175167
12,relate,0.00679044
12,repair,0.006453618
12,early,0.0064030546
12,cardiovascular,0.0063215587
13,dose,0.058857694
13,quality,0.0571939
13,radiation,0.053331308
13,patient,0.038184248
13,value,0.026963228
13,ensure,0.020903775
13,prosthetic,0.019038593
13,practice,0.017763413
13,scan,0.013852437
13,robust,0.012730153
13,need,0.012147473
13,partial_hand,0.010703097
13,serve,0.0098467935
13,image,0.009522329
13,essential,0.009410159
13,control,0.009004913
13,finger,0.008979419
13,population,0.008274821
13,anatomical,0.0077559534
13,implementation,0.007748806
13,opportunity,0.0077138143
13,provide,0.007633968
13,platform,0.0073041893
13,algorithm,0.007221142
13,loss,0.0071738516
13,thus,0.006888439
13,medical,0.00683605
13,people,0.0066747866
13,healthcare,0.0066630533
13,commercial,0.006611168
14,seroma,0.015912795
14,abdominoplasty,0.013283704
14,adhesive,0.013282764
14,adhesion,0.01328247
14,tissue,0.012142682
14,aqueous,0.010654381
14,include,0.008026832
14,outcome,0.008026258
14,problem,0.008026148
14,proposal,0.008026006
14,super,0.008025836
14,formation,0.008025559
14,particle,0.00802549
14,elastic,0.008024682
14,strong,0.008017084
14,strategy,0.0053972574
14,fibrin,0.005397089
14,drain,0.005396916
14,packing_theory,0.00539677
14,post_operative,0.0053965766
14,crosslinking,0.0053965463
14,wet,0.0053965324
14,composite,0.005396466
14,most,0.0053964285
14,strength,0.005396421
14,chemical,0.005396295
14,glue,0.0053924145
14,follow,0.0053915866
14,synthetic,0.0027679615
14,biomimetic,0.0027676777
15,scan,0.035568334
15,slice,0.034511473
15,technique,0.022059297
15,image,0.020024313
15,dose,0.0178698
15,sepsis,0.016927294
15,reduction,0.01389178
15,cancer,0.013616218
15,high,0.013561187
15,future,0.013396351
15,cause,0.011738665
15,ray,0.011395583
15,radiation,0.010431767
15,order,0.010397382
15,however,0.009674255
15,exist,0.009654089
15,location,0.009477797
15,evaluation,0.009038492
15,reconstruction,0.008570123
15,as,0.00791276
