topic,keyword,importance
1,wound,0.033445414
1,matrix,0.022518829
1,biofilm,0.020989345
1,bacteria,0.01679711
1,foot,0.013321394
1,research,0.011684981
1,group,0.010670359
1,effective,0.010389592
1,result,0.010066938
1,antimicrobial,0.009259457
1,obtain,0.008778004
1,release,0.008392784
1,team,0.007472774
1,surface,0.0074182684
1,porcine,0.007273001
1,able,0.0071498053
1,form,0.006965706
1,factor,0.0067898887
1,unstable,0.0067854314
1,eliminate,0.0066735623
1,ultrathin,0.0066711144
1,industrial,0.006590347
1,specie,0.0065316367
1,reliability,0.0064934907
1,asymptomatic,0.0063941604
1,commercially_available,0.006188216
1,recently,0.0060345107
1,kill,0.0060226684
1,place,0.0057378625
1,loading,0.0057249283
2,development,0.038069043
2,well,0.028045824
2,evaluate,0.026496626
2,system,0.02151499
2,milestone,0.021436766
2,prototype,0.019194972
2,rate,0.015794089
2,bovine,0.010737395
2,regulatory_approval,0.010248426
2,ssc,0.009574183
2,rapidly,0.009211268
2,pattern,0.008698437
2,screening,0.0085842945
2,morbidity_mortality,0.008447125
2,tissue,0.0082829725
2,benchmark,0.007939544
2,sbir,0.0073693953
2,appropriate,0.0073433807
2,stack,0.006199772
2,lens,0.005837464
2,pipeline,0.00562546
2,currently,0.0047494685
2,camera,0.004692512
2,portfolio,0.0044437135
2,offer,0.004047315
2,elution,0.004017112
2,dimensional,0.0039482918
2,cytotoxicity,0.0038239933
2,drug,0.0037902328
2,screen,0.0035832303
3,defect,0.021140903
3,tendon,0.016580276
3,clinical,0.0149918655
3,enthesis,0.011899815
3,cell,0.009054986
3,show,0.007485068
3,lesion,0.00744875
3,native,0.0074482644
3,template,0.0073562907
3,effect,0.007110053
3,product,0.007096234
3,safety,0.0070543215
3,scaffold,0.0070439293
3,potent,0.007011274
3,skin,0.0070052766
3,progress,0.006997362
3,inhibitor,0.006995453
3,identify,0.006987701
3,vitiligo,0.006957952
3,wearable,0.006875365
3,circulate,0.0063625993
3,enzyme,0.006238234
3,negative,0.006216295
3,project,0.0061843884
3,insight,0.006126128
3,then,0.0058791153
3,efficacy,0.0058528488
3,time,0.005695737
3,intramuscular,0.0055970903
3,microfracture,0.005594131
4,level,0.021605222
4,spine,0.019944523
4,cold,0.018210726
4,surgery,0.01576111
4,laser,0.012963379
4,orthopedic,0.012422619
4,increase,0.010800353
4,adhesion,0.0107938815
4,sample,0.010716774
4,ablation,0.009755964
4,ideal,0.008723779
4,highlight,0.008574115
4,mode,0.008446196
4,shortcoming,0.007978757
4,wrong,0.00789414
4,mirror,0.0077182488
4,uric_acid,0.0072894315
4,soft,0.0066947252
4,stand,0.0064993585
4,elevate,0.006264029
4,couple,0.0060235416
4,tissue,0.005977826
4,arm,0.0058846977
4,determine,0.0058432627
4,example,0.0057779457
4,face,0.00575476
4,removal,0.005744251
4,cut,0.005730072
4,crystal,0.005372591
4,arthritis,0.0053289295
5,bone,0.015487901
5,device,0.012516695
