topic,keyword,importance
1,cell,0.022852203
1,insulin,0.02025702
1,blood,0.008598055
1,high,0.0075835655
1,level,0.0072888816
1,glucose,0.0072740214
1,advancement,0.0066571757
1,control,0.0059199193
1,transplantation,0.0056981533
1,base,0.005560248
1,also,0.005175115
1,tissue,0.0050901626
1,type,0.0050182883
1,stone,0.0049287663
1,islet,0.0047898483
1,capable,0.0047293114
1,pump,0.004432541
1,technology,0.0044242074
1,show,0.0043520816
1,produce,0.0040892805
1,use,0.0040138457
1,most,0.0036192467
1,donor,0.0035437576
1,contrast,0.0034884566
1,improved,0.0034733445
1,rate,0.0034082881
1,body,0.003402857
1,large,0.0033559566
1,animal,0.0033318405
1,pancreatic,0.0033153878
2,assay,0.01877564
2,system,0.018201804
2,platform,0.011930913
2,test,0.008960654
2,sample,0.008842819
2,glucose,0.008362719
2,technology,0.00769681
2,sensor,0.0070767687
2,diabetes,0.006698568
2,islet,0.006167173
2,research,0.0058680163
2,analysis,0.0058113537
2,kidney,0.0055605024
2,validate,0.0053060055
2,autoantibody,0.0052504116
2,cost,0.0052059414
2,tissue,0.0051852516
2,device,0.0051353322
2,base,0.0050454843
2,automate,0.004805569
2,monitor,0.0045764316
2,continuous,0.0044849236
2,outcome,0.004285673
2,laboratory,0.004239686
2,delivery,0.004111661
2,accuracy,0.004081556
2,detect,0.004001779
2,tool,0.003963964
2,process,0.0038931917
2,improve,0.003858571
3,diabetic,0.056821562
3,wound,0.039919727
3,wound_healing,0.034635317
3,inflammation,0.018679243
3,dfu,0.016213153
3,post,0.015965141
3,healing,0.015703669
3,efficacy,0.015223923
3,impairment,0.015092654
3,infection,0.013767592
3,pig,0.013705126
3,administration,0.012644948
3,biocompatibility,0.011448829
3,heal,0.011421648
3,dose,0.010336151
3,product,0.010228122
3,repeat,0.009960302
3,impair,0.009714174
3,incision,0.009701125
3,cgmp,0.009560367
3,follow,0.009332142
3,diabetes,0.008598553
3,complete,0.0078696655
3,manufacturing,0.007505644
3,pressure,0.005931591
3,accelerate,0.0059082774
3,annually,0.0057595843
3,fail,0.0057427795
3,exceed,0.0056009484
3,save,0.0055609946
4,kidney,0.010274
4,stool,0.010265599
4,mass,0.009869909
