topic,keyword,importance
1,youth,0.04521034
1,care,0.0407088
1,base,0.023667343
1,depression,0.02259638
1,adolescent,0.015054668
1,increase,0.0136841545
1,primary,0.01364053
1,health,0.013105191
1,feasibility,0.013100415
1,risk,0.012037246
1,referral,0.011387698
1,team,0.010374859
1,home,0.009721177
1,healthcare,0.009603541
1,datum,0.00900245
1,suicide,0.008159247
1,support,0.007873139
1,system,0.0077851326
1,gap,0.007782734
1,rate,0.0071560093
1,clinical,0.007119391
1,evidence,0.006999679
1,application,0.0069586453
1,screening,0.0068824273
1,platform,0.0062919464
1,trial,0.00627453
1,decision,0.0061671897
1,clinic,0.0060598757
1,death,0.006014752
1,setting,0.005841848
2,response,0.031968813
2,receptor,0.016264621
2,development,0.016168578
2,non,0.015485614
2,antibody,0.013613871
2,peptide,0.013025917
2,novel,0.012777268
2,surface,0.012569903
2,base,0.012482944
2,like,0.011717174
2,human,0.0115214875
2,bind,0.010389872
2,more,0.010311584
2,drug,0.010171912
2,new,0.010001305
2,permit,0.009889862
2,effect,0.009659956
2,highly,0.008871843
2,screening,0.008829626
2,proposal,0.00866562
2,amount,0.007953875
2,promote,0.0077740243
2,structure,0.007672115
2,molecule,0.007370409
2,show,0.007280998
2,induce,0.0071442397
2,dopamine,0.0069728056
2,pregnancy,0.006837818
2,provide,0.006740027
2,local,0.006730524
3,system,0.045328148
3,datum,0.017261779
3,child,0.011417853
3,model,0.011351228
3,sensor,0.009813861
3,set,0.009393999
3,well,0.009084352
3,require,0.0078874
3,year,0.007734155
3,tool,0.0076344875
3,early,0.0075893416
3,cost,0.0073128603
3,large,0.0069546634
3,new,0.0069062393
3,detect,0.006879794
3,method,0.006833587
3,platform,0.006654054
3,success,0.0063369228
3,however,0.0058331494
3,performance,0.005645146
3,wearable,0.005381445
3,algorithm,0.005244087
3,direct,0.005189413
3,commercialization,0.005079415
3,detection,0.00507298
3,communication,0.0050638774
3,collect,0.004983539
3,scientific,0.004891987
3,current,0.0048908843
3,machine_learn,0.0048182793
4,research,0.025148537
4,stimulation,0.023730105
4,study,0.023451816
4,channel,0.020153636
4,recording,0.018069355
4,work,0.01777832
4,advanced,0.01498955
4,neuroscience,0.013110175
4,complex,0.012809857
4,neural,0.010833781
4,headstage,0.009896018
4,open,0.009356969
4,hardware,0.009333705
4,behavior,0.009301184
4,close,0.008980548
4,datum,0.008908802
4,innovative,0.00881543
4,technology,0.007913881
4,wireless,0.007870611
4,compete,0.007684892
4,as,0.007658591
4,cable,0.007467346
4,relevance,0.007408433
4,software,0.007276342
4,capability,0.00707017
4,perform,0.006766511
4,lab,0.006693415
4,innovation,0.00654663
4,image,0.006412936
4,ultimately,0.0063808714
5,project,0.027251573
5,adult,0.015981296
5,clinical,0.014465025
5,neonatal,0.010655754
5,patient,0.01049845
5,brain,0.010181155
5,imaging,0.010077288
5,validate,0.009134266
5,system,0.00910464
5,hospital,0.009079037
5,care,0.008677212
5,research,0.0081511615
5,test,0.007948865
5,human,0.0075974152
5,support,0.007136417
5,measure,0.00677387
5,connectome,0.006505387
5,risk,0.006324857
5,functional,0.00624084
5,safe,0.0061078137
5,low,0.005993083
5,adherence,0.005974434
5,whole,0.0058897003
5,goal,0.0058658547
5,compact,0.0054281517
5,pediatric,0.005414742
5,well,0.0052993787
5,establish,0.0052481503
5,diagnosis,0.005225911
5,take,0.0051144236
6,drug,0.043912582
6,include,0.022397261
6,preclinical,0.017725341
6,behavioral,0.016245786
6,lead,0.015633577
6,clinical,0.014586709
6,turn,0.013895538
6,biomarker,0.011401025
6,molecular,0.0101636285
6,so,0.010136611
6,candidate,0.009768286
6,unparalleled,0.009566091
6,statistic,0.009226335
6,translational,0.008798535
6,development,0.008752644
6,neurobiology,0.008739062
6,profiling,0.008240427
6,aim,0.008149543
6,novel,0.007585604
6,lay,0.0074638114
6,total,0.0073705898
6,necessary,0.007193888
6,result,0.007082547
6,compound,0.0066568567
6,maintenance,0.0064963903
6,predictive,0.0058856895
6,past,0.0058412906
6,focus,0.0058396584
6,mental_illness,0.0058203666
6,medicine,0.005749418
7,high,0.051663358
7,recording,0.018086508
7,software,0.01529598
7,probe,0.013264816
7,neural,0.012466582
7,technology,0.012453436
7,animal,0.012206156
7,integrate,0.010615862
7,testing,0.010470251
7,design,0.010327388
7,time,0.01031337
7,result,0.01010154
7,device,0.010068446
7,neuron,0.0091083795
7,site,0.008830254
7,signal,0.008687548
7,enable,0.00844191
7,also,0.007734087
7,propose,0.00755987
7,achieve,0.0069142347
7,prototype,0.006890114
7,interface,0.00686511
7,proposal,0.006762594
7,speed,0.006515018
7,focus,0.0064687887
7,density,0.0064101885
7,performance,0.0063478444
7,researcher,0.0060851006
7,multi,0.0059054256
7,activity,0.005879852
8,cell,0.07574848
8,assay,0.034726802
8,neuron,0.027364215
8,drug,0.022446604
8,compound,0.02073714
8,target,0.018988492
8,therapeutic,0.017440498
8,discovery,0.014323181
8,screen,0.014057424
8,gene,0.013549451
8,platform,0.013346716
8,disease,0.013260266
8,protein,0.012608507
8,identify,0.011458666
8,potential,0.010844964
8,single,0.010334175
8,model,0.010128308
8,stimulate,0.009947504
8,plate,0.009625475
8,probe,0.008582973
8,temporal_resolution,0.00833542
8,fusion,0.008295671
8,balance,0.008226327
8,fluorescent,0.008129384
8,signal,0.0076421597
8,library,0.0076378915
8,phenotype,0.0075235134
8,phenotypic,0.007374869
8,throughput,0.007164523
8,express,0.006632102
9,strategy,0.045133885
9,treatment,0.03744148
9,effective,0.034262035
9,exposure,0.027188398
9,disorder,0.025231192
9,delivery,0.019593786
9,company,0.018165978
9,virtual_reality,0.016626917
9,chronic,0.016109316
9,leader,0.01361056
9,major_depressive,0.013551019
9,anxiety,0.013536328
9,necessary,0.011556412
9,efficacy,0.011184491
9,aim,0.010117618
9,establish,0.00983769
9,potency,0.009543612
9,people,0.009086071
9,onset,0.008596072
9,mood,0.008576727
9,retention,0.008313861
9,immersive,0.008264193
9,component,0.008053185
9,example,0.008046226
9,treat,0.007825944
9,propose,0.0076234597
9,common,0.007419829
9,regulation,0.0073825163
9,cost,0.0072933566
9,ideal,0.007162901
10,neuronal,0.028435472
10,brain,0.025761858
10,neuron,0.022575902
10,imaging,0.021813244
10,resolution,0.017194165
10,optical,0.017066011
10,function,0.015534853
10,neuroscience,0.015492966
10,new,0.015066455
10,fluorescence,0.0145950345
10,speed,0.013677325
10,product,0.01360261
10,tool,0.013037927
10,technology,0.012589649
10,molecular,0.01105001
10,sub,0.010045225
