topic,keyword,importance
1,imaging,0.028404953
1,cell,0.028016584
1,system,0.027505878
1,cellular,0.019459613
1,sample,0.019410249
1,image,0.018545358
1,tissue,0.018477013
1,chromatin,0.016818753
1,high,0.016117623
1,low,0.014168835
1,resolution,0.013915826
1,ray,0.013835375
1,technique,0.013400917
1,sort,0.012607855
1,histone,0.012508159
1,panel,0.0097412355
1,month,0.009047487
1,fluorescent,0.007895934
1,throughput,0.0075280326
1,ptm,0.0070879897
1,microscopy,0.006865436
1,microscope,0.006753489
1,contrast,0.006572435
1,project,0.0064789937
1,emission,0.006424324
1,sorting,0.006326237
1,specificity,0.0062705977
1,first,0.0061509996
1,validation,0.006027433
1,analyze,0.0057735625
2,patient,0.05315042
2,sepsis,0.034595236
2,clinical,0.019564202
2,care,0.018350711
2,tissue,0.018242361
2,infection,0.014339224
2,blood,0.013260802
2,risk,0.011580453
2,antibiotic,0.011217265
2,organ,0.010435343
2,treatment,0.010342378
2,wound,0.010003849
2,device,0.009234441
2,product,0.009025052
2,color,0.008840337
2,level,0.008672993
2,response,0.0082898475
2,time,0.008135967
2,brain,0.007882359
2,regeneration,0.0074937535
2,safety,0.007453081
2,early,0.0074378015
2,show,0.0073025683
2,hour,0.007164453
2,injury,0.0071488293
2,burn,0.007075315
2,support,0.007071272
2,monitoring,0.0066912947
2,drug,0.0064062024
2,fluid,0.006126508
3,biomarker,0.03465144
3,method,0.029823998
3,label,0.0264775
3,detection,0.026164938
3,quantitative,0.023439495
3,plasma,0.021418609
3,disaccharide,0.020332774
3,oligosaccharide,0.019283563
3,analysis,0.018406658
3,study,0.014585443
3,large,0.013210833
3,aim,0.012573632
3,ultra,0.011999277
3,synthesis,0.011303224
3,heparan_sulfate,0.01111191
3,analyze,0.010984132
3,heparan_sulfate_chondroitin_sulfate,0.010912123
3,derivative,0.0101256315
3,assay,0.010110059
3,phase,0.009994659
3,disease,0.009097491
3,surface,0.008497228
3,sensitive,0.0084128855
3,synthesize,0.008405878
