topic,keyword,importance
1,environmental,0.05982035
1,health,0.054954696
1,exposure,0.031775743
1,environment,0.02381315
1,improve,0.018531455
1,monitor,0.017168622
1,tool,0.016442195
1,science,0.015564034
1,make,0.014596665
1,mercury,0.014569372
1,small,0.013563921
1,thm,0.012815651
1,industry,0.012682403
1,risk,0.011332765
1,student,0.01066077
1,community,0.010413094
1,application,0.01008334
1,interactive,0.009629275
1,way,0.009611842
1,estimate,0.0076207765
1,price,0.0075189658
1,literacy,0.0074368506
1,education,0.0073605296
1,affordable,0.007194543
1,monitoring,0.0066676848
1,most,0.0066510537
1,experience,0.0065995012
1,app,0.006377467
1,related,0.0060973526
1,factor,0.006015161
2,model,0.072770394
2,toxicity,0.041504186
2,datum,0.034731817
2,predict,0.012677497
2,compound,0.011089466
2,drug,0.010887771
2,molecule,0.009824661
2,computational,0.009753659
2,dataset,0.009391155
2,vivo,0.009354887
2,chemical,0.009294647
2,product,0.008545554
2,tissue,0.008376415
2,generate,0.008121432
2,human,0.008049514
2,such,0.0080350265
2,toxicology,0.007668552
2,response,0.0076623275
2,machine_learning,0.0075556063
2,produce,0.007497487
2,aim,0.007467053
2,prediction,0.0073393416
2,database,0.007316551
2,large,0.007112875
2,liver,0.0069725066
2,company,0.0069709136
2,endpoint,0.006365765
2,approach,0.0062906956
2,new,0.0058848206
2,algorithm,0.005812503
3,worker,0.036309827
3,organization,0.02709268
3,recruit,0.023311315
3,campaign,0.019461107
3,scope,0.017886767
3,participant,0.016862899
3,pandemic,0.016819585
3,essential,0.016800534
3,audience,0.016129406
3,just,0.016031438
3,business,0.015801182
3,behavior,0.013733358
3,tailor,0.013461771
3,formative,0.01273714
3,registration,0.012176803
3,training,0.011726978
3,remote,0.011321156
3,literacy,0.011314354
3,proactively,0.010966506
3,safety,0.010436909
3,time,0.010149138
3,encourage,0.010146135
3,coronavirus,0.009042951
3,aid,0.008200368
3,mobile_app,0.008134877
3,recommendation,0.0078053465
3,week,0.0071259136
3,assessment,0.006902704
3,support,0.0068984004
3,incubator,0.0066842814
4,air_pollution,0.06275763
4,pm,0.056863833
4,premature,0.024630034
4,global,0.018805062
4,link,0.017393084
4,distribution,0.015444795
4,urban,0.014343298
4,analysis,0.01382975
4,central_nervous,0.0136936
4,particulate_matter_pm,0.011372889
4,keep_pace,0.011372889
4,procedure,0.011203697
4,detailed,0.010385378
4,evaluate,0.010379435
4,introduce,0.009985711
4,nanoparticle,0.009913304
4,mortality,0.009032863
4,respiratory_tract,0.009032859
4,determine,0.008966132
4,µm,0.008771263
4,carcinogenic,0.008359145
4,respiratory,0.008079984
4,firm,0.007725156
4,statistically,0.00771505
4,multiplexing,0.007702846
4,organotypic,0.0074962988
4,air,0.007450809
4,agent,0.007320583
4,keratinocyte,0.0070559885
4,carcinogen,0.006975193
5,reporter,0.022212274
5,differentiation,0.019300723
5,do,0.016269667
5,stress,0.016214084
5,cell,0.015289745
5,collaboration,0.014264724
5,lineage,0.014198902
5,st,0.014182945
5,epithelial,0.013537444
5,survival,0.013190715
5,evaluate,0.013007008
5,test,0.011960777
5,fibroblast,0.0118692685
5,enp,0.011061496
5,very,0.00940321
5,strong,0.0076536206
5,drug,0.007326917
5,native,0.0072415783
5,cytotoxic,0.007224715
5,aim,0.0068931896
5,lead,0.006836839
5,show,0.0066247247
5,tissue,0.0066017397
5,differentiate,0.0064545386
5,force,0.0063556456
5,intestine,0.006353857
5,intestinal,0.0063480614
5,marker,0.0062757623
5,mount,0.0060375403
5,functionality,0.005437448
6,training,0.034595616
6,sensor,0.020680023
6,responder,0.020495929
6,exercise,0.019773519
6,first,0.018736357
6,game,0.016776484
6,improve,0.01524889
6,program,0.0152327735
6,course,0.013429528
6,team,0.012383247
6,make,0.011621415
6,skill,0.011273183
6,learner,0.011144619
6,different,0.010240382
6,hour,0.010210514
6,measurement,0.009906148
6,tool,0.009137258
6,release,0.008897768
6,station,0.008461747
6,effort,0.008459447
6,organization,0.0078089
6,video,0.007784076
6,respond,0.007444444
6,experiential,0.0073356284
6,knowledge,0.0072194
6,deploy,0.006586192
6,paradigm,0.0065207495
6,experience,0.0064488733
6,accurate,0.0061865114
6,location,0.0059791626
7,product,0.032261685
7,exposure,0.031972848
7,consumer,0.019524591
7,risk,0.01936437
7,size,0.011076478
7,release,0.010784816
7,enm,0.010366711
7,contain,0.008816902
7,generate,0.008684135
7,toxicant,0.008104744
7,characterization,0.00808867
7,concentration,0.008081933
7,protocol,0.0079252
7,demonstrate,0.0076756356
7,rate,0.0076101706
7,assessment,0.0075918417
7,manufacturer,0.007579792
7,new,0.0073556975
7,present,0.0071080816
7,other,0.0069605485
7,nanoparticle,0.006952665
7,operation,0.006891474
7,aim,0.006471254
7,particulate,0.0063884156
7,mining,0.0062328866
7,cell,0.0061205016
7,supply,0.0060218954
7,selective,0.0058094603
7,broad,0.005773695
7,formulation,0.005770989
8,zone,0.030036386
8,remediation,0.028699115
8,technology,0.027520325
8,site,0.023497678
8,scale,0.021219356
8,low,0.021181973
8,market,0.018395599
8,increase,0.015765263
8,phase,0.013817585
8,program,0.01311321
8,contaminant,0.012585246
8,release,0.0119617805
8,computational_modeling,0.011498806
8,address,0.009925632
8,plate,0.009299321
8,area,0.009137858
8,bench,0.00888779
8,environmental,0.00865433
8,support,0.008417403
8,control,0.008417401
8,collaboration,0.008193902
8,level,0.007803869
8,demonstration,0.007235752
8,full,0.007210519
8,long,0.007097149
8,persistent,0.006980391
8,prototype,0.0069521046
8,new,0.006815287
8,field,0.0066506644
8,intellectual_property,0.0064047836
9,water,0.0640591
9,technology,0.033538003
9,treatment,0.025233852
9,lead,0.021027587
9,cost,0.018706206
9,site,0.018352628
9,concentration,0.017476752
9,low,0.015229473
9,device,0.014801497
9,remove,0.014663608
9,removal,0.0139647955
9,contaminant,0.013406734
9,level,0.012581754
9,system,0.012493535
9,drinking_water,0.012210313
9,performance,0.01197981
9,target,0.011317033
9,groundwater,0.011026094
9,design,0.010949368
9,sorbent,0.010045879
9,soil,0.009768474
9,ppb,0.009254818
9,meet,0.008644282
9,contamination,0.0084066605
9,part,0.008375217
9,process,0.007967067
9,public,0.0077172383
9,parameter,0.007293856
9,solution,0.007293197
9,fast,0.0072758095
10,exposure,0.037023257
10,new,0.02793338
10,project,0.027358728
10,sensor,0.020903243
10,platform,0.02068624
10,cost,0.019313686
10,concentration,0.016924758
10,propose,0.013062014
10,analysis,0.013042856
10,sunscreen,0.012255438
10,nm,0.010946379
10,detection,0.010752818
10,instrument,0.01060007
10,power,0.010283289
10,low,0.010205193
10,monitoring,0.010184714
10,air,0.010015945
10,sample,0.00948363
10,personal,0.009194109
10,provide,0.008775961
10,condition,0.008360616
10,biomarker,0.008354675
10,compact,0.008271747
10,biosensor,0.007985074
10,biological,0.007913349
10,range,0.007846386
10,choice,0.007719495
10,system,0.007369354
10,measure,0.0073326933
10,material,0.0072439495
11,training,0.030302428
11,worker,0.021236079
11,community,0.019766213
11,hazard,0.017816268
11,risk,0.01491172
11,learn,0.01446549
11,health,0.013432184
11,program,0.012615462
11,provide,0.012057192
11,air,0.011847257
11,software,0.010867304
11,response,0.009635698
11,communication,0.009188753
11,platform,0.009107982
11,conduct,0.008868559
11,address,0.008554422
11,increase,0.008436218
11,safety,0.00822576
11,work,0.008180904
11,allow,0.0077066324
11,site,0.0075919884
11,monitoring,0.007280018
11,mobile,0.007227709
11,emergency,0.0070115835
11,personal,0.006940814
11,activity,0.0067390334
11,vehicle,0.006534394
11,hazardous_material,0.0063463817
11,module,0.0062619927
11,involve,0.0060227043
12,kit,0.060526222
12,base,0.051838364
12,community,0.046131648
12,project,0.031725094
12,student,0.030225161
12,school,0.029307865
12,public,0.024185313
12,make,0.019153882
12,cost,0.019069307
12,most,0.017844416
12,low,0.01758031
12,arsenic,0.015843669
12,educational,0.01573021
12,possible,0.012827198
12,challenge,0.012228863
12,contain,0.0114910025
12,easy,0.010875056
12,air_pollution,0.010702223
12,outreach,0.010673556
12,collaborative,0.01035395
12,request,0.01035249
12,highly,0.010017818
12,here,0.009921738
12,wide,0.008639621
12,reduce,0.008276271
12,quality,0.008189924
12,sensitivity,0.008137212
12,professional,0.0070740907
12,collaboration,0.007026859
12,toxin,0.006689796
13,fire,0.00019437565
13,assay,0.00019437465
13,organoid,0.00019437408
13,large,0.00019437268
13,well,0.00019436801
13,cell,0.00019436346
13,human,0.00019436063
13,risk,0.00019435944
13,include,0.00019435938
13,system,0.00019435675
13,animal,0.00019435359
13,site,0.00019435288
13,derive,0.00019435261
13,throughput,0.00019434825
13,drug,0.00019434773
13,treat,0.00019434714
13,application,0.00019434435
13,literacy,0.00019434417
13,study,0.00019434361
13,approach,0.00019434311
13,student,0.00019434284
13,environmental,0.0001943425
13,high,0.00019434228
13,plate,0.00019434166
13,health,0.00019434157
13,screening,0.00019434156
13,multi,0.00019434145
13,multiple,0.00019434135
13,image,0.00019434116
13,sample,0.0001943407
14,vape,0.032350376
14,cigarette,0.032242388
14,nicotine,0.026747499
14,educator,0.024419425
14,education,0.023059295
14,hand,0.019556345
14,original,0.013065892
14,supplement,0.011875764
14,focus,0.009710203
14,kit,0.009091741
14,scenario,0.007535586
14,brain,0.0058070803
14,addiction,0.0058070803
14,flavoring,0.0058063655
14,convenient,0.0055899555
14,function,0.003101329
14,teen,0.0029763714
14,addictive,0.0029763696
14,memory,0.0029758166
14,harmful,0.0029750995
14,lung,0.00045524925
14,group,0.00016257088
14,out,0.0001484352
14,base,0.00014736665
14,school,0.00014727007
14,relate,0.00014705776
14,people,0.00014701937
14,inform,0.00014694402
14,project,0.00014691227
14,toxicity,0.0001468562
15,well,0.032475844
15,neural,0.023899693
15,organoid,0.020846935
15,cell,0.017825436
15,model,0.017695539
15,demonstrate,0.015436095
15,screening,0.014788552
15,derive,0.011856344
15,developmental,0.011830682
15,yield,0.011257233
15,application,0.01026579
15,complexity,0.009821681
15,culture,0.009725161
15,thus,0.008745261
15,plate,0.008687986
15,analysis,0.008254523
15,quantitative,0.008244827
15,employ,0.008091351
15,hydrogel,0.0077650123
15,microbial,0.0077621583
15,study,0.0073908623
15,discovery,0.0073483842
15,toxicology,0.0072072335
15,validate,0.0072017335
15,brain,0.007177528
15,lead,0.006346299
15,response,0.0059652217
15,biological,0.005846461
15,microbiome,0.005750968
15,optimize,0.00568638
16,datum,0.045792483
16,development,0.028253004
16,base,0.021476712
16,tool,0.01680078
16,human,0.0146996835
16,time,0.014468817
16,animal,0.013995381
16,framework,0.013064447
16,space,0.01295813
16,model,0.012008871
16,health,0.011839774
16,leverage,0.010636229
16,commercial,0.009777335
16,product,0.009293545
16,project,0.009182521
16,establish,0.008827789
16,spatial,0.008575965
16,vivo,0.008552855
16,chemical,0.008140372
16,science,0.008134574
16,support,0.007914174
16,rat_dog,0.007889145
16,multivariate,0.007889128
16,ability,0.007358547
16,nephrotoxicity,0.0070615695
16,pre,0.007020496
16,case,0.0070142755
16,uncertainty,0.006931451
16,software,0.0068870047
16,kidney,0.0066161435
17,water,0.042877752
17,lead,0.035130225
17,testing,0.01688689
17,technology,0.01600525
17,quality,0.013410244
17,scale,0.012702575
17,pollution,0.012208421
17,drinking_water,0.011852295
17,manufacturing,0.011016942
17,toxin,0.010885461
17,monitoring,0.010728448
17,reaction,0.010244497
17,signal,0.00943022
17,infrastructure,0.009359543
17,contaminant,0.008188368
17,reliable,0.0081880335
17,problem,0.007926612
17,filtration,0.007909272
17,address,0.00784458
17,heavy_metal,0.007789407
17,presence,0.0076618567
17,allow,0.007519703
17,device,0.007343998
17,produce,0.007323904
17,toxic,0.0072710086
17,however,0.0071798963
17,public,0.006944321
17,supply,0.0068741916
17,paper,0.006826406
17,crisis,0.0067131314
18,testing,0.07525546
18,chemical,0.04278971
18,high,0.04165151
18,animal,0.03550118
18,cell,0.026996594
18,culture,0.024393434
18,toxicity,0.021824917
18,reproductive,0.019204387
18,human,0.017182255
18,throughput,0.01574319
18,drug,0.015418234
18,platform,0.014485082
18,co,0.013605801
18,screening,0.013274819
18,brain,0.012166414
18,model,0.011940801
18,organ,0.01138017
18,content,0.011338385
18,risk,0.0104383705
