topic,keyword,importance
1,lung,0.053269416
1,disease,0.024815207
1,asthma,0.013302354
1,lead,0.0125999
1,fibrosis,0.011443485
1,drug,0.011040819
1,airway,0.0102373995
1,pulmonary,0.01003544
1,inflammation,0.009051448
1,compound,0.009016025
1,activity,0.008641358
1,study,0.008214584
1,model,0.008137533
1,peptide,0.008016454
1,formulation,0.006983517
1,response,0.0063485526
1,injury,0.0062503233
1,inhibitor,0.0061871926
1,activation,0.0061611207
1,assay,0.0058881757
1,novel,0.0057080514
1,fibrotic,0.0056561655
1,bind,0.0055695903
1,block,0.0054888194
1,production,0.005349861
1,inhibit,0.005338057
1,function,0.005316092
1,result,0.0052633313
1,cause,0.005252784
1,enable,0.005096302
2,cell,0.07674205
2,drug,0.05154482
2,development,0.033491373
2,human,0.02711376
2,derive,0.021322511
2,more,0.01664624
2,compound,0.01658981
2,toxicity,0.014870774
2,significant,0.01292763
2,cardiotoxicity,0.012420742
2,predictive,0.011814082
2,screening,0.0103817815
2,culture,0.010349189
2,cardiomyocyte,0.010140583
2,discovery,0.009900289
2,stem,0.009028638
2,throughput,0.008843245
2,market,0.008839546
2,potential,0.0086291395
2,cardiac,0.008192213
2,effect,0.007631048
2,screen,0.0071887146
2,represent,0.0070397686
2,test,0.006981602
2,bioreactor,0.006632619
2,platform,0.0065017375
2,however,0.0063293036
2,assay,0.0063212286
2,line,0.0060520098
2,product,0.006040046
3,valve,0.04754096
3,durability,0.021210661
3,design,0.014298808
3,cellular,0.012480411
3,aim,0.0118422825
3,immune,0.011582258
3,animal,0.011434679
3,resistance,0.011023901
3,implantation,0.01097402
3,insulin,0.010803439
3,proposal,0.010738554
3,valve_replacement,0.010513364
3,polymer,0.010409685
3,stress,0.009854901
3,performance,0.009703772
3,affect,0.00969135
3,glp,0.009460923
3,surgical,0.008266695
3,response,0.008067755
3,leaflet,0.007822892
3,device,0.0074944585
3,procedure,0.007447098
3,series,0.007434202
3,avoid,0.007330786
3,pulmonary,0.007193219
3,reversal,0.007108375
3,coated,0.00699339
3,hemodynamic,0.0069348654
3,burden,0.006911909
3,replacement,0.0067933775
4,blood,0.06185413
4,assay,0.018029138
4,sample,0.014134013
4,oxygen,0.013427831
4,level,0.012212834
4,setting,0.011586858
4,anemia,0.011524842
4,use,0.011518544
4,microfluidic,0.010783773
4,require,0.01073464
4,transfusion,0.010311773
4,cost,0.008109735
4,test,0.007856567
4,system,0.007060734
4,also,0.0069084764
4,critical,0.0066486495
4,neonate,0.0061853
4,inhaled,0.006168806
4,testing,0.0060915444
4,rapid,0.0060766824
4,hemoglobin,0.0060643856
4,coagulation,0.005935269
4,perform,0.0059162504
4,chronic,0.005898393
4,kidney,0.005303878
4,monitoring,0.0050085406
4,ultrasound,0.0049748947
4,volume,0.004957118
4,gas,0.004949753
4,cartridge,0.004928674
5,access,0.038118597
5,surgery,0.023244776
5,surgical,0.021407371
5,adhesion,0.019543847
5,tip,0.016739838
5,hemodialysis,0.014519688
5,more,0.013989626
5,intubation,0.013132249
5,vessel,0.012121206
5,force,0.011848216
5,pci,0.011796582
5,safe,0.010450136
5,difficult,0.009745667
5,patency,0.009381111
5,endovascular,0.009163263
5,launch,0.008998799
5,phantom,0.008741073
5,significant,0.008605698
5,airway,0.008400146
5,entire,0.0082915975
5,vascular,0.007549835
5,thoracic,0.0073743253
5,nearly,0.007297097
5,guidewire,0.0071635833
5,wire,0.007062525
5,barrier,0.007014695
5,disposable,0.0069076153
5,anatomy,0.006890468
5,congenital_heart_defect,0.0068747005
5,end,0.0067584123
6,platelet,0.04755402
6,heparin,0.029017538
6,heart_failure,0.028693987
6,thrombosis,0.01917961
6,bleeding,0.018539889
6,mi,0.016993029
6,risk,0.015326807
6,clot,0.014824236
6,antithrombotic,0.01364191
6,anticoagulant,0.011881346
